Station Name,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID,Wind Speed Ratio
Oak Street Weather Station,16.8,9.4,37,0.0,0.0,29.4,0.0,290,2.2,5.5,992.3,-3,358.0,11.7,2024-03-11 22:00:00,OakStreetWeatherStation202403112200,0.4
Oak Street Weather Station,16.0,9.1,39,0.0,0.0,29.4,0.0,269,2.8,8.1,992.2,-2,358.0,11.9,2024-03-11 23:00:00,OakStreetWeatherStation202403112300,0.345679012345679
Oak Street Weather Station,15.6,8.8,40,0.0,0.0,29.4,0.0,262,4.5,8.9,991.9,-2,358.0,11.8,2024-03-12 00:00:00,OakStreetWeatherStation202403122400,0.5056179775280899
Oak Street Weather Station,14.8,8.5,42,0.0,0.0,29.4,0.0,265,2.9,7.6,991.7,-2,358.0,11.9,2024-03-12 01:00:00,OakStreetWeatherStation202403120100,0.3815789473684211
Oak Street Weather Station,14.4,8.3,43,0.0,0.0,29.4,0.0,287,2.5,5.8,991.5,-2,358.0,11.9,2024-03-12 02:00:00,OakStreetWeatherStation202403120200,0.4310344827586207
Oak Street Weather Station,13.9,8.0,44,0.0,0.0,29.4,0.0,272,4.4,8.2,991.0,0,358.0,11.9,2024-03-12 03:00:00,OakStreetWeatherStation202403120300,0.5365853658536587
Oak Street Weather Station,14.0,8.1,44,0.0,0.0,29.4,0.0,282,3.7,11.5,991.0,0,358.0,11.9,2024-03-12 04:00:00,OakStreetWeatherStation202403120400,0.32173913043478264
Oak Street Weather Station,12.9,7.6,47,0.0,0.0,29.4,0.0,283,4.0,6.1,990.9,0,358.0,12.0,2024-03-12 05:00:00,OakStreetWeatherStation202403120500,0.6557377049180328
Oak Street Weather Station,12.8,7.5,47,0.0,0.0,29.4,0.0,271,3.9,7.8,991.1,0,358.0,12.0,2024-03-12 06:00:00,OakStreetWeatherStation202403120600,0.5
Oak Street Weather Station,12.9,7.5,46,0.0,0.0,29.4,0.0,281,3.3,7.3,991.3,1,358.0,11.9,2024-03-12 07:00:00,OakStreetWeatherStation202403120700,0.4520547945205479
Oak Street Weather Station,13.0,7.6,46,0.0,0.0,29.4,0.0,284,2.4,7.1,990.9,112,358.0,11.9,2024-03-12 08:00:00,OakStreetWeatherStation202403120800,0.3380281690140845
Oak Street Weather Station,12.6,7.4,48,0.0,0.0,29.4,0.0,285,3.5,5.7,990.7,176,358.0,11.9,2024-03-12 09:00:00,OakStreetWeatherStation202403120900,0.6140350877192983
Oak Street Weather Station,13.9,8.3,46,0.0,0.0,29.4,0.0,282,2.7,4.4,990.8,247,358.0,11.8,2024-03-12 10:00:00,OakStreetWeatherStation202403121000,0.6136363636363636
Oak Street Weather Station,15.7,9.4,43,0.0,0.0,29.4,0.0,266,1.3,3.0,990.1,465,358.0,11.9,2024-03-12 11:00:00,OakStreetWeatherStation202403121100,0.43333333333333335
Oak Street Weather Station,17.4,10.6,42,0.0,0.0,29.4,0.0,58,0.9,2.3,989.8,556,358.0,11.8,2024-03-12 12:00:00,OakStreetWeatherStation202403121200,0.391304347826087
Oak Street Weather Station,19.1,11.8,42,0.0,0.0,29.4,0.0,271,1.7,4.4,989.2,598,358.0,12.0,2024-03-12 13:00:00,OakStreetWeatherStation202403121300,0.3863636363636363
Oak Street Weather Station,20.8,12.8,39,0.0,0.0,29.4,0.0,207,1.4,3.5,988.4,531,358.0,12.0,2024-03-12 14:00:00,OakStreetWeatherStation202403121400,0.39999999999999997
Oak Street Weather Station,20.7,12.0,35,0.0,0.0,29.4,0.0,327,1.2,4.2,987.4,190,358.0,11.9,2024-03-12 15:00:00,OakStreetWeatherStation202403121500,0.2857142857142857
Oak Street Weather Station,21.5,12.1,31,0.0,0.0,29.4,0.0,168,1.6,4.8,986.9,138,358.0,11.8,2024-03-12 16:00:00,OakStreetWeatherStation202403121600,0.33333333333333337
Oak Street Weather Station,21.7,12.1,30,0.0,0.0,29.4,0.0,253,2.2,5.6,986.7,129,358.0,11.9,2024-03-12 17:00:00,OakStreetWeatherStation202403121700,0.3928571428571429
Oak Street Weather Station,21.1,11.7,31,0.0,0.0,29.4,0.0,276,2.6,7.5,986.5,47,358.0,11.9,2024-03-12 18:00:00,OakStreetWeatherStation202403121800,0.3466666666666667
Oak Street Weather Station,21.0,11.9,32,0.0,0.0,29.4,0.0,294,1.8,4.4,986.9,-2,358.0,11.9,2024-03-12 19:00:00,OakStreetWeatherStation202403121900,0.40909090909090906
Oak Street Weather Station,20.0,12.0,38,0.0,0.0,29.4,0.0,286,1.6,5.9,987.2,-3,357.0,11.9,2024-03-12 20:00:00,OakStreetWeatherStation202403122000,0.2711864406779661
Oak Street Weather Station,19.1,11.8,41,0.0,0.0,29.4,0.0,262,1.6,4.6,987.8,-3,358.0,11.9,2024-03-12 21:00:00,OakStreetWeatherStation202403122100,0.3478260869565218
Oak Street Weather Station,17.7,11.2,45,0.0,0.0,29.4,0.0,276,2.1,5.2,988.1,-2,358.0,11.9,2024-03-12 23:00:00,OakStreetWeatherStation202403122300,0.40384615384615385
Oak Street Weather Station,17.1,11.1,48,0.0,0.0,29.4,0.0,280,2.9,5.3,988.0,-3,358.0,11.7,2024-03-13 00:00:00,OakStreetWeatherStation202403132400,0.5471698113207547
Oak Street Weather Station,16.5,10.7,49,0.0,0.0,29.4,0.0,283,2.2,5.7,987.9,-2,358.0,12.0,2024-03-13 01:00:00,OakStreetWeatherStation202403130100,0.3859649122807018
Oak Street Weather Station,15.7,10.3,51,0.0,0.0,29.4,0.0,273,1.4,3.2,988.3,-2,358.0,11.9,2024-03-13 02:00:00,OakStreetWeatherStation202403130200,0.43749999999999994
Oak Street Weather Station,15.3,10.2,53,0.0,0.0,29.4,0.0,270,2.8,5.9,988.2,-2,358.0,11.8,2024-03-13 03:00:00,OakStreetWeatherStation202403130300,0.47457627118644063
Oak Street Weather Station,14.8,10.0,54,0.0,0.0,29.4,0.0,272,2.9,6.3,987.9,-2,358.0,11.9,2024-03-13 04:00:00,OakStreetWeatherStation202403130400,0.4603174603174603
Oak Street Weather Station,14.4,9.8,56,0.0,0.0,29.4,0.0,273,3.1,7.8,988.2,0,358.0,11.9,2024-03-13 05:00:00,OakStreetWeatherStation202403130500,0.39743589743589747
Oak Street Weather Station,14.4,9.9,56,0.0,0.0,29.4,0.0,265,3.2,6.9,988.3,-2,358.0,11.9,2024-03-13 06:00:00,OakStreetWeatherStation202403130600,0.463768115942029
Oak Street Weather Station,14.0,9.7,58,0.0,0.0,29.4,0.0,276,2.8,5.2,988.7,0,358.0,11.9,2024-03-13 07:00:00,OakStreetWeatherStation202403130700,0.5384615384615384
Oak Street Weather Station,13.8,9.6,59,0.0,0.0,29.4,0.0,278,2.8,4.3,989.4,98,358.0,11.9,2024-03-13 08:00:00,OakStreetWeatherStation202403130800,0.6511627906976744
Oak Street Weather Station,15.4,10.4,54,0.0,0.0,29.4,0.0,325,0.9,1.6,989.8,238,358.0,12.0,2024-03-13 09:00:00,OakStreetWeatherStation202403130900,0.5625
Oak Street Weather Station,10.8,7.8,67,0.0,0.0,29.4,0.0,22,0.8,1.6,990.3,234,358.0,11.9,2024-03-13 10:00:00,OakStreetWeatherStation202403131000,0.5
Oak Street Weather Station,9.3,6.8,70,0.0,0.0,29.4,0.0,92,1.0,1.4,990.6,549,358.0,11.9,2024-03-13 11:00:00,OakStreetWeatherStation202403131100,0.7142857142857143
Oak Street Weather Station,8.6,6.7,76,0.0,0.0,29.4,0.0,31,1.0,1.9,991.2,591,358.0,11.9,2024-03-13 12:00:00,OakStreetWeatherStation202403131200,0.5263157894736842
Oak Street Weather Station,9.0,6.9,76,0.0,0.0,29.4,0.0,36,1.6,2.6,991.1,582,358.0,11.9,2024-03-13 13:00:00,OakStreetWeatherStation202403131300,0.6153846153846154
Oak Street Weather Station,8.4,6.7,79,0.0,0.0,29.4,0.0,20,2.3,3.0,990.3,551,357.0,11.8,2024-03-13 14:00:00,OakStreetWeatherStation202403131400,0.7666666666666666
Oak Street Weather Station,7.9,6.4,81,0.0,0.0,29.4,0.0,14,2.7,3.5,990.2,216,358.0,11.9,2024-03-13 15:00:00,OakStreetWeatherStation202403131500,0.7714285714285715
Oak Street Weather Station,7.5,6.2,83,0.0,0.0,29.4,0.0,18,2.4,3.2,990.2,89,358.0,11.9,2024-03-13 16:00:00,OakStreetWeatherStation202403131600,0.7499999999999999
Oak Street Weather Station,7.4,6.1,84,0.0,0.0,29.4,0.0,19,1.0,1.5,990.5,69,358.0,11.9,2024-03-13 17:00:00,OakStreetWeatherStation202403131700,0.6666666666666666
Oak Street Weather Station,7.8,6.4,82,0.0,0.0,29.4,0.0,89,0.8,1.6,990.8,9,358.0,11.9,2024-03-13 18:00:00,OakStreetWeatherStation202403131800,0.5
Oak Street Weather Station,7.4,6.0,82,0.0,0.0,29.4,0.0,14,1.0,2.5,991.5,0,358.0,11.9,2024-03-13 19:00:00,OakStreetWeatherStation202403131900,0.4
Oak Street Weather Station,8.2,6.3,76,0.0,0.0,29.4,60.0,10,0.7,1.5,991.6,0,358.0,11.9,2024-03-13 20:00:00,OakStreetWeatherStation202403132000,0.4666666666666666
Oak Street Weather Station,7.4,5.5,76,0.0,0.0,29.4,0.0,356,1.2,2.1,991.9,0,358.0,11.9,2024-03-13 21:00:00,OakStreetWeatherStation202403132100,0.5714285714285714
Oak Street Weather Station,7.7,5.6,74,0.0,0.0,29.4,0.0,275,0.5,1.2,991.9,0,358.0,11.9,2024-03-13 22:00:00,OakStreetWeatherStation202403132200,0.4166666666666667
Oak Street Weather Station,9.4,6.2,62,0.0,0.0,29.4,0.0,187,0.6,0.9,992.2,0,358.0,11.9,2024-03-13 23:00:00,OakStreetWeatherStation202403132300,0.6666666666666666
Oak Street Weather Station,8.6,6.2,71,0.0,0.0,29.4,0.0,10,3.1,4.2,991.8,0,358.0,12.0,2024-03-14 00:00:00,OakStreetWeatherStation202403142400,0.7380952380952381
Oak Street Weather Station,9.4,6.5,67,0.0,0.0,29.4,0.0,171,2.4,4.1,991.0,0,358.0,11.9,2024-03-14 01:00:00,OakStreetWeatherStation202403140100,0.5853658536585367
Oak Street Weather Station,10.1,7.1,66,0.0,0.0,29.4,0.0,178,1.0,2.6,991.4,0,358.0,11.8,2024-03-14 02:00:00,OakStreetWeatherStation202403140200,0.3846153846153846
Oak Street Weather Station,9.6,6.9,69,0.0,0.0,29.4,0.0,96,1.6,3.6,990.5,0,358.0,11.7,2024-03-14 03:00:00,OakStreetWeatherStation202403140300,0.4444444444444445
Oak Street Weather Station,10.1,7.2,68,0.0,0.1,29.5,60.0,120,2.2,3.8,990.0,0,358.0,11.9,2024-03-14 04:00:00,OakStreetWeatherStation202403140400,0.5789473684210527
Oak Street Weather Station,8.4,6.4,75,0.0,0.0,29.5,0.0,114,1.8,3.1,988.7,0,357.0,11.9,2024-03-14 05:00:00,OakStreetWeatherStation202403140500,0.5806451612903226
Oak Street Weather Station,8.8,6.9,77,0.6,2.0,31.5,60.0,105,2.3,3.5,989.3,0,358.0,11.8,2024-03-14 06:00:00,OakStreetWeatherStation202403140600,0.6571428571428571
Oak Street Weather Station,9.1,8.1,88,3.6,2.6,34.1,60.0,114,2.2,2.8,989.7,0,357.0,11.9,2024-03-14 07:00:00,OakStreetWeatherStation202403140700,0.7857142857142858
Oak Street Weather Station,8.7,7.9,91,3.6,4.4,38.4,60.0,135,1.0,1.8,990.2,0,358.0,11.9,2024-03-14 08:00:00,OakStreetWeatherStation202403140800,0.5555555555555556
Oak Street Weather Station,10.2,9.6,92,0.0,5.4,43.8,0.0,109,3.2,4.6,988.5,69,358.0,11.8,2024-03-14 09:00:00,OakStreetWeatherStation202403140900,0.6956521739130436
Oak Street Weather Station,13.1,12.0,88,0.0,0.0,43.9,60.0,109,3.2,7.0,987.8,82,358.0,12.0,2024-03-14 10:00:00,OakStreetWeatherStation202403141000,0.4571428571428572
Oak Street Weather Station,13.2,11.7,84,0.0,0.2,44.1,60.0,112,2.1,4.9,986.9,94,358.0,11.9,2024-03-14 11:00:00,OakStreetWeatherStation202403141100,0.42857142857142855
Oak Street Weather Station,12.7,11.4,87,0.0,0.0,44.1,0.0,117,4.5,6.8,986.4,257,358.0,12.0,2024-03-14 12:00:00,OakStreetWeatherStation202403141200,0.6617647058823529
Oak Street Weather Station,14.0,12.0,80,0.0,0.0,44.1,0.0,58,1.1,1.7,986.4,211,358.0,11.9,2024-03-14 13:00:00,OakStreetWeatherStation202403141300,0.6470588235294118
Oak Street Weather Station,8.1,7.2,89,0.0,0.0,44.1,0.0,3,5.2,7.3,987.1,257,358.0,11.9,2024-03-14 14:00:00,OakStreetWeatherStation202403141400,0.7123287671232877
Oak Street Weather Station,7.0,6.4,92,0.0,0.0,44.1,0.0,13,5.3,8.4,987.4,94,358.0,11.9,2024-03-14 15:00:00,OakStreetWeatherStation202403141500,0.6309523809523809
Oak Street Weather Station,7.3,6.6,91,0.0,0.0,44.1,0.0,353,2.5,4.6,988.5,89,358.0,11.9,2024-03-14 16:00:00,OakStreetWeatherStation202403141600,0.5434782608695653
Oak Street Weather Station,6.8,6.2,92,0.0,0.0,44.1,0.0,7,5.3,9.0,989.3,22,358.0,11.9,2024-03-14 17:00:00,OakStreetWeatherStation202403141700,0.5888888888888889
Oak Street Weather Station,6.8,6.0,89,0.0,0.0,44.1,0.0,328,1.6,5.7,991.6,10,358.0,11.9,2024-03-14 18:00:00,OakStreetWeatherStation202403141800,0.2807017543859649
Oak Street Weather Station,6.1,5.3,89,0.0,0.0,44.1,0.0,355,6.6,13.2,992.5,1,358.0,12.0,2024-03-14 19:00:00,OakStreetWeatherStation202403141900,0.5
Oak Street Weather Station,5.8,5.0,88,0.0,0.0,44.1,0.0,3,7.1,11.3,993.1,1,358.0,11.9,2024-03-14 20:00:00,OakStreetWeatherStation202403142000,0.6283185840707964
Oak Street Weather Station,5.7,4.8,88,0.0,0.0,44.1,0.0,9,7.7,10.3,994.2,1,358.0,11.9,2024-03-14 21:00:00,OakStreetWeatherStation202403142100,0.7475728155339806
Oak Street Weather Station,5.7,4.8,87,0.0,0.0,44.1,0.0,12,6.9,8.6,995.1,1,358.0,11.7,2024-03-14 22:00:00,OakStreetWeatherStation202403142200,0.8023255813953489
Oak Street Weather Station,5.7,4.7,86,0.0,0.0,44.1,0.0,7,6.8,11.3,995.2,1,358.0,11.9,2024-03-14 23:00:00,OakStreetWeatherStation202403142300,0.6017699115044247
Oak Street Weather Station,5.5,4.5,86,0.0,0.0,44.1,0.0,11,6.6,8.7,995.7,1,358.0,12.0,2024-03-15 00:00:00,OakStreetWeatherStation202403152400,0.7586206896551725
Oak Street Weather Station,5.2,4.2,86,0.0,0.0,44.1,0.0,6,5.4,9.2,996.1,1,358.0,11.9,2024-03-15 01:00:00,OakStreetWeatherStation202403150100,0.5869565217391305
Oak Street Weather Station,4.9,3.9,87,0.0,0.0,44.1,0.0,11,8.0,8.9,996.9,1,358.0,11.9,2024-03-15 02:00:00,OakStreetWeatherStation202403150200,0.898876404494382
Oak Street Weather Station,4.6,3.7,87,0.0,0.0,44.1,0.0,13,6.5,9.0,997.1,1,358.0,12.0,2024-03-15 03:00:00,OakStreetWeatherStation202403150300,0.7222222222222222
Oak Street Weather Station,4.2,3.3,86,0.0,0.0,44.1,0.0,353,6.1,9.8,997.9,1,358.0,11.8,2024-03-15 04:00:00,OakStreetWeatherStation202403150400,0.6224489795918366
Oak Street Weather Station,4.5,3.6,87,0.0,0.0,44.1,0.0,14,5.4,8.0,998.5,1,357.0,11.8,2024-03-15 05:00:00,OakStreetWeatherStation202403150500,0.675
Oak Street Weather Station,4.4,3.5,86,0.0,0.0,44.1,0.0,12,5.9,9.2,998.8,1,358.0,12.0,2024-03-15 06:00:00,OakStreetWeatherStation202403150600,0.641304347826087
Oak Street Weather Station,3.8,2.9,86,0.0,0.0,44.1,0.0,10,6.4,9.2,998.9,1,358.0,11.8,2024-03-15 07:00:00,OakStreetWeatherStation202403150700,0.6956521739130436
Oak Street Weather Station,3.6,2.7,86,0.0,0.0,44.1,0.0,8,5.6,7.3,1000.1,51,357.0,11.9,2024-03-15 08:00:00,OakStreetWeatherStation202403150800,0.7671232876712328
Oak Street Weather Station,3.5,2.7,87,0.0,0.0,44.1,0.0,10,3.2,4.3,1001.2,39,357.0,11.8,2024-03-15 09:00:00,OakStreetWeatherStation202403150900,0.744186046511628
Oak Street Weather Station,3.7,2.7,85,0.0,0.0,44.1,0.0,344,2.7,4.0,1001.1,102,358.0,11.9,2024-03-15 10:00:00,OakStreetWeatherStation202403151000,0.675
Oak Street Weather Station,3.6,2.6,85,0.0,0.0,44.1,0.0,345,4.3,5.1,1000.8,175,357.0,11.7,2024-03-15 11:00:00,OakStreetWeatherStation202403151100,0.8431372549019608
Oak Street Weather Station,3.7,2.7,85,0.0,0.0,44.1,0.0,12,5.0,6.3,1000.6,237,357.0,11.9,2024-03-15 12:00:00,OakStreetWeatherStation202403151200,0.7936507936507937
Oak Street Weather Station,3.7,2.7,85,0.0,0.0,44.1,0.0,25,4.0,5.2,999.9,271,358.0,12.0,2024-03-15 13:00:00,OakStreetWeatherStation202403151300,0.7692307692307692
Oak Street Weather Station,3.8,2.7,84,0.0,0.0,44.1,0.0,23,3.9,4.9,999.2,319,357.0,12.0,2024-03-15 14:00:00,OakStreetWeatherStation202403151400,0.7959183673469387
Oak Street Weather Station,3.9,2.9,85,0.0,0.0,44.1,0.0,49,3.0,3.8,999.1,336,358.0,11.9,2024-03-15 15:00:00,OakStreetWeatherStation202403151500,0.7894736842105263
Oak Street Weather Station,3.8,2.8,86,0.0,0.0,44.1,0.0,79,2.4,2.8,998.0,66,358.0,11.7,2024-03-15 16:00:00,OakStreetWeatherStation202403151600,0.8571428571428572
Oak Street Weather Station,4.4,3.3,84,0.0,0.0,44.1,0.0,104,2.8,4.1,997.9,230,357.0,11.9,2024-03-15 17:00:00,OakStreetWeatherStation202403151700,0.6829268292682927
Oak Street Weather Station,4.6,3.3,81,0.0,0.0,44.1,0.0,114,3.7,5.1,997.5,20,357.0,11.9,2024-03-15 18:00:00,OakStreetWeatherStation202403151800,0.7254901960784315
Oak Street Weather Station,4.5,3.2,82,0.0,0.0,44.1,0.0,119,3.7,4.2,996.8,4,358.0,11.8,2024-03-15 19:00:00,OakStreetWeatherStation202403151900,0.8809523809523809
Oak Street Weather Station,4.6,3.3,82,0.0,0.0,44.1,0.0,121,3.4,5.1,996.7,2,358.0,11.8,2024-03-15 20:00:00,OakStreetWeatherStation202403152000,0.6666666666666667
Oak Street Weather Station,5.1,3.6,79,0.0,0.0,44.1,0.0,116,2.8,3.8,996.6,1,357.0,12.0,2024-03-15 21:00:00,OakStreetWeatherStation202403152100,0.7368421052631579
Oak Street Weather Station,6.5,4.1,69,0.0,0.0,44.1,0.0,113,1.0,2.2,995.6,1,358.0,11.9,2024-03-15 22:00:00,OakStreetWeatherStation202403152200,0.45454545454545453
Oak Street Weather Station,7.5,4.7,65,0.0,0.0,44.1,0.0,61,0.9,2.2,995.1,1,358.0,11.8,2024-03-15 23:00:00,OakStreetWeatherStation202403152300,0.40909090909090906
Oak Street Weather Station,8.4,5.0,59,0.0,0.0,44.1,0.0,316,1.3,3.1,994.1,1,358.0,11.9,2024-03-16 00:00:00,OakStreetWeatherStation202403162400,0.41935483870967744
Oak Street Weather Station,8.6,5.5,62,0.0,0.0,44.1,0.0,273,1.5,2.0,993.4,1,358.0,11.9,2024-03-16 01:00:00,OakStreetWeatherStation202403160100,0.75
Oak Street Weather Station,7.8,5.2,68,0.0,0.0,44.1,0.0,275,3.0,5.2,993.1,1,357.0,11.9,2024-03-16 02:00:00,OakStreetWeatherStation202403160200,0.5769230769230769
Oak Street Weather Station,7.8,5.2,68,0.0,0.0,44.1,0.0,279,3.1,5.6,992.4,1,358.0,11.9,2024-03-16 03:00:00,OakStreetWeatherStation202403160300,0.5535714285714286
Oak Street Weather Station,7.6,5.1,69,0.0,0.0,44.1,0.0,258,2.8,5.2,991.3,1,358.0,11.9,2024-03-16 04:00:00,OakStreetWeatherStation202403160400,0.5384615384615384
Oak Street Weather Station,7.4,5.0,69,0.0,0.0,44.1,0.0,274,2.6,6.3,990.6,1,358.0,11.8,2024-03-16 05:00:00,OakStreetWeatherStation202403160500,0.41269841269841273
Oak Street Weather Station,7.8,5.2,68,0.0,0.0,44.1,0.0,273,2.4,5.4,989.8,0,357.0,11.7,2024-03-16 06:00:00,OakStreetWeatherStation202403160600,0.4444444444444444
Oak Street Weather Station,7.8,5.2,67,0.0,0.0,44.1,0.0,287,4.0,8.8,989.4,5,357.0,11.9,2024-03-16 07:00:00,OakStreetWeatherStation202403160700,0.45454545454545453
Oak Street Weather Station,8.2,5.5,67,0.0,0.0,44.1,0.0,283,2.7,6.7,987.9,126,358.0,11.8,2024-03-16 08:00:00,OakStreetWeatherStation202403160800,0.40298507462686567
Oak Street Weather Station,9.6,6.2,61,0.0,0.0,44.1,0.0,278,2.8,6.8,986.8,293,358.0,11.8,2024-03-16 09:00:00,OakStreetWeatherStation202403160900,0.4117647058823529
Oak Street Weather Station,12.2,7.6,53,0.0,0.0,44.1,0.0,255,2.0,7.0,986.1,459,358.0,12.0,2024-03-16 10:00:00,OakStreetWeatherStation202403161000,0.2857142857142857
Oak Street Weather Station,13.1,8.2,51,0.0,0.0,44.1,0.0,243,2.0,4.7,985.1,261,358.0,12.0,2024-03-16 11:00:00,OakStreetWeatherStation202403161100,0.425531914893617
Oak Street Weather Station,14.6,9.0,48,0.0,0.0,44.1,0.0,275,2.9,8.5,983.7,499,358.0,11.8,2024-03-16 13:00:00,OakStreetWeatherStation202403161300,0.3411764705882353
Oak Street Weather Station,14.4,9.0,48,0.0,0.0,44.1,0.0,359,1.9,5.6,983.0,186,358.0,11.8,2024-03-16 14:00:00,OakStreetWeatherStation202403161400,0.3392857142857143
Oak Street Weather Station,14.2,8.2,43,0.0,0.0,44.1,0.0,273,1.9,6.7,982.6,87,358.0,11.9,2024-03-16 15:00:00,OakStreetWeatherStation202403161500,0.2835820895522388
Oak Street Weather Station,10.9,5.2,40,0.0,0.0,44.1,0.0,16,1.6,4.6,984.9,42,358.0,11.9,2024-03-16 18:00:00,OakStreetWeatherStation202403161800,0.3478260869565218
Oak Street Weather Station,9.9,4.6,42,0.0,0.0,44.1,0.0,308,2.3,5.2,985.6,2,358.0,11.9,2024-03-16 19:00:00,OakStreetWeatherStation202403161900,0.44230769230769224
Oak Street Weather Station,9.5,4.3,43,0.0,0.0,44.1,0.0,345,2.5,5.9,985.8,0,357.0,11.9,2024-03-16 20:00:00,OakStreetWeatherStation202403162000,0.423728813559322
Oak Street Weather Station,8.6,4.0,47,0.0,0.0,44.1,0.0,348,1.5,4.1,986.5,0,358.0,11.9,2024-03-16 21:00:00,OakStreetWeatherStation202403162100,0.3658536585365854
Oak Street Weather Station,8.1,3.8,48,0.0,0.0,44.1,0.0,6,1.4,2.7,986.9,0,358.0,12.0,2024-03-16 22:00:00,OakStreetWeatherStation202403162200,0.5185185185185185
Oak Street Weather Station,7.6,3.5,50,0.0,0.0,44.1,0.0,316,1.1,3.4,986.4,0,358.0,11.9,2024-03-16 23:00:00,OakStreetWeatherStation202403162300,0.3235294117647059
Oak Street Weather Station,7.4,3.2,48,0.0,0.0,44.1,0.0,326,1.1,3.8,986.1,0,358.0,12.0,2024-03-17 00:00:00,OakStreetWeatherStation202403172400,0.2894736842105263
Oak Street Weather Station,7.0,2.5,45,0.0,0.0,44.1,0.0,306,1.9,4.5,986.2,0,358.0,11.9,2024-03-17 01:00:00,OakStreetWeatherStation202403170100,0.4222222222222222
Oak Street Weather Station,6.1,1.9,46,0.0,0.0,44.1,0.0,0,0.7,1.4,986.7,1,358.0,11.9,2024-03-17 02:00:00,OakStreetWeatherStation202403170200,0.5
Oak Street Weather Station,5.3,1.4,48,0.0,0.0,44.1,0.0,301,1.4,3.0,986.9,1,358.0,11.9,2024-03-17 03:00:00,OakStreetWeatherStation202403170300,0.4666666666666666
Oak Street Weather Station,3.9,0.3,49,0.0,0.0,44.1,0.0,314,1.8,2.8,987.4,1,358.0,11.9,2024-03-17 05:00:00,OakStreetWeatherStation202403170500,0.6428571428571429
Oak Street Weather Station,3.3,-0.1,50,0.0,0.0,44.1,0.0,353,1.8,2.9,987.8,1,358.0,12.0,2024-03-17 06:00:00,OakStreetWeatherStation202403170600,0.6206896551724138
Oak Street Weather Station,3.0,-0.4,50,0.0,0.0,44.1,0.0,346,2.3,3.5,988.2,39,358.0,11.9,2024-03-17 08:00:00,OakStreetWeatherStation202403170800,0.6571428571428571
Oak Street Weather Station,3.4,-0.1,49,0.0,0.0,44.1,0.0,341,2.2,4.1,989.2,142,357.0,11.9,2024-03-17 09:00:00,OakStreetWeatherStation202403170900,0.5365853658536587
Oak Street Weather Station,3.7,0.3,51,0.0,0.0,44.1,0.0,356,3.9,5.2,989.4,99,358.0,11.8,2024-03-17 10:00:00,OakStreetWeatherStation202403171000,0.75
Oak Street Weather Station,3.6,-0.2,46,0.0,0.0,44.1,0.0,345,2.2,4.7,990.0,785,357.0,11.9,2024-03-17 11:00:00,OakStreetWeatherStation202403171100,0.46808510638297873
Oak Street Weather Station,3.4,-0.5,43,0.0,0.0,44.1,0.0,346,2.7,3.9,990.4,240,357.0,11.9,2024-03-17 12:00:00,OakStreetWeatherStation202403171200,0.6923076923076924
Oak Street Weather Station,3.5,-0.6,40,0.0,0.0,44.1,0.0,348,3.0,5.4,990.2,276,358.0,11.8,2024-03-17 13:00:00,OakStreetWeatherStation202403171300,0.5555555555555555
Oak Street Weather Station,4.1,-0.5,36,0.0,0.0,44.1,0.0,1,2.5,5.3,990.6,188,358.0,11.9,2024-03-17 15:00:00,OakStreetWeatherStation202403171500,0.4716981132075472
Oak Street Weather Station,3.5,-0.6,40,0.0,0.0,44.1,0.0,342,3.0,6.3,991.4,146,358.0,12.0,2024-03-17 16:00:00,OakStreetWeatherStation202403171600,0.4761904761904762
Oak Street Weather Station,3.4,-0.7,40,0.0,0.0,44.1,0.0,340,3.0,5.4,991.9,84,357.0,11.9,2024-03-17 17:00:00,OakStreetWeatherStation202403171700,0.5555555555555555
Oak Street Weather Station,2.4,-1.0,48,0.0,0.0,44.1,0.0,331,2.8,6.0,992.6,31,357.0,11.9,2024-03-17 18:00:00,OakStreetWeatherStation202403171800,0.4666666666666666
Oak Street Weather Station,1.5,-1.7,50,0.0,0.0,44.1,0.0,11,5.7,8.9,993.3,3,358.0,11.9,2024-03-17 19:00:00,OakStreetWeatherStation202403171900,0.6404494382022472
Oak Street Weather Station,1.5,-1.9,47,0.0,0.0,44.1,0.0,350,3.3,5.8,994.0,2,358.0,11.8,2024-03-17 20:00:00,OakStreetWeatherStation202403172000,0.5689655172413793
Oak Street Weather Station,1.2,-2.1,46,0.0,0.0,44.1,0.0,331,3.1,5.3,994.5,2,358.0,11.7,2024-03-17 21:00:00,OakStreetWeatherStation202403172100,0.5849056603773585
Oak Street Weather Station,1.0,-2.4,44,0.0,0.0,44.1,0.0,343,2.5,4.0,994.9,2,357.0,11.8,2024-03-17 22:00:00,OakStreetWeatherStation202403172200,0.625
Oak Street Weather Station,0.3,-2.4,54,0.0,0.0,44.1,0.0,338,2.8,4.4,995.3,2,358.0,11.8,2024-03-17 23:00:00,OakStreetWeatherStation202403172300,0.6363636363636362
Oak Street Weather Station,-0.3,-3.0,52,0.0,0.0,44.1,0.0,14,5.2,8.3,995.3,2,358.0,11.9,2024-03-18 00:00:00,OakStreetWeatherStation202403182400,0.6265060240963856
